CruiseNo,CruiseDate,DraggingSessionID,DraggingSessionCode,StartTime,EndTime,StartLat(N),StartLon(E),Lat(N),Lon(E),BottomDepth(Fathom),Species,NumberOfIndividuals,TotalWeight
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Alepes djedaba,72,4023
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Upeneus pori,68,796
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Leiognathus klunzingeri,14,68
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Spicara maena,41,468
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Pagrus caeruleostictus,441,11807
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Bothus podas,2,54
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Fistularia commersonii,1,49
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Boops boops,10,103
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Lagocephalus sceleratus,10,5030
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Lagocephalus suezensis,6,219
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Pagellus acarne,4,19
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Decapterus russelli,57,2850
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Balistes carolinensis,3,580
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Trachurus mediterraneus,132,655
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Sardina pilchardus,10,55
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Lithognathus mormyrus,21,397
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Caranx crysos,3,346
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Scomber japonicus,2,15
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Upeneus moluccensis,12,170
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Saurida undosquamis,1,18
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Scomberomorus commerson,14,12360
16,22-Apr-13,54,15A,00-Jan-00,00-Jan-00,3148.144,3437.174,3148.144,3437.174,8-11,Nemipterus randalli,,
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Arnoglossus laterna,2,10
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Raja miraletus,4,1400
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Raja clavata,2,3540
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Dasyatis pastinaca,1,800
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Spicara maena,855,14397
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Trachurus mediterraneus,17,686
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Arnoglossus laterna,7,49
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Apogon fasciatus,70,625
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Boops boops,430,10320
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Decapterus russelli,2,86
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Upeneus moluccensis,567,9043
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Scomber japonicus,4,449
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Nemipterus randalli,253,14373
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Dussumieria elopsoides,13,381
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Echelus myrus,2,341
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Lagocephalus padiceus,3,600
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Serranus hepatus,18,247
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Synodus saurus,1,50
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Balistes carolinensis,7,5400
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Saurida undosquamis,95,4914
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Gobius niger,1,25
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Bothus podas,4,89
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Apogon smithi,12,90
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Leiognathus klunzingeri,405,2462
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Lepidotrigla cavillone,3,32
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Sphyraena sphyraena,1,94
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Sphyraena chrysotaenia,1,40
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Citharus linguatula,2,23
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Pagrus caeruleostictus,1,88
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Sillago sihama,1,29
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Upeneus pori,1,12
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Dussumieria elopsoides,2,50
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Diplodus annularis,1,26
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Spicara smaris,1,5
16,22-Apr-13,55,40A,00-Jan-00,00-Jan-00,3150.277,3433.491,3141.745,3427.337,22,Pagellus erythrinus,,
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Pagellus erythrinus,103,4140
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Saurida undosquamis,27,1808
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Dentex maroccanus,51,1698
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Boops boops,875,16003
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Pagellus acarne,1,57
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Nemipterus randalli,41,575
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Raja clavata,5,6510
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Spicara smaris,37,272
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Mullus barbatus,80,4710
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Mullus surmuletus,1,57
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Upeneus moluccensis,29,515
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Trachurus mediterraneus,1,59
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Citharus linguatula,75,1290
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Spicara maena,151,2603
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Lepidotrigla cavillone,25,341
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Trachurus trachurus,1,29
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Zeus faber,9,26
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Serranus cabrilla,4,44
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Macrorhamphosus scolopax,13,19
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Citharus linguatula,2,9
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Leiognathus klunzingeri,14,55
17,24-Apr-13,56,70A,00-Jan-00,00-Jan-00,3149.320,3428.651,3140.753,3422.410,38,Apogon fasciatus,47,314
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Pagellus erythrinus,111,4370
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Nemipterus randalli,1,88
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Macrorhamphosus scolopax,502,760
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Dentex maroccanus,357,10126
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Dentex macrophthalmus,2,50
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Upeneus moluccensis,181,3569
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Raja clavata,5,7210
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Mullus barbatus,11,996
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Boops boops,27,441
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Trachurus trachurus,10,18
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Zeus faber,1,2
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Serranus hepatus,21,122
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Conger conger,1,122
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Serranus cabrilla,2,53
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Saurida undosquamis,3,34
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Leiognathus klunzingeri,1,3
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Spicara smaris,4,34
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Spicara maena,12,192
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Citharus linguatula,12,190
17,24-Apr-13,57,100A,00-Jan-00,00-Jan-00,3143.421,3421.591,3150.907,3426.711,60,Merluccius merluccius,1,195
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Boops boops,36,435
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Lithognathus mormyrus,3,48
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Leiognathus klunzingeri,9,48
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Bothus podas,5,41
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Trachurus mediterraneus,5,60
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Pagellus erythrinus,4,171
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Pagellus acarne,28,62
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Balistes carolinensis,19,4180
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Pagrus caeruleostictus,716,12782
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Sardinella aurita,4,82
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Echeneis naucrates,1,253
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Alepes djedaba,1,107
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Platycephalus indicus,1,177
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Upeneus pori,79,834
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Spicara maena,7,117
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Spicara smaris,7,46
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Plotosus lineatus,1,11
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Torquigener flavimaculosus,1,8
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Lagocephalus spadiceus,1,101
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Decapterus russelli,307,22896
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Trachurus trachurus,4,16
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Diplodus vulgaris,1,44
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Lithognathus mormyrus,3,79
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Pagrus pagrus,1,5
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Saurida undosquamis,1,24
18,28-Apr-13,58,15B,00-Jan-00,00-Jan-00,3147.863,3437.032,3140.168,3431.693,8-11,Dentex maroccanus,,
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Saurida undosquamis,26,1290
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Boops boops,2,79
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Stephanolepis diaspros,1,63
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Serranus hepatus,3,35
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Apogon fasciatus,2,21
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Upeneus moluccensis,19,244
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Nemipterus randalli,44,3340
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Bothus podas,1,13
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Lepidotrigla cavillone,4,54
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Citharus linguatula,1,8
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Decapterus russelli,2,157
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Spicara smaris,6,41
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Sardinella aurita,50,2000
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Raja clavata,1,2010
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Lagocephalus spadiceus,1,230
18,28-Apr-13,59,40B,00-Jan-00,00-Jan-00,3142.584,3427.892,3151.105,3134.083,22,Spicara maena,487,11020
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Dentex maroccanus,69,2369
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Pagellus erythrinus,51,2210
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Nemipterus randalli,15,262
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Boops boops,280,3860
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Raja clavata,4,6360
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Spicara smaris,128,960
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Spicara maena,163,3020
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Lepidotrigla cavillone,4,50
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Mullus barbatus,2,110
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Apogon fasciatus,6,41
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Leiognathus klunzingeri,1,3
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Zeus faber,5,52
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Trachurus trachurus,2,13
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Synodus saurus,3,174
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Saurida undosquamis,5,114
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Macrorhamphosus scolopax,10,40
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Nemipterus randalli,16,268
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Upeneus moluccensis,10,150
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Scomber japonicus,1,198
19,30-Apr-13,60,70B,00-Jan-00,00-Jan-00,3149.413,3428.702,3140.872,3422.351,38,Serranus hepatus,45,346
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Upeneus moluccensis,47,629
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Dentex maroccanus,224,6617
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Citharus linguatula,5,97
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Mullus barbatus,9,455
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Merluccius merluccius,29,3600
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Macrorhamphosus scolopax,525,694
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Serranus hepatus,6,27
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Trachurus trachurus,3,5
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Spicara maena,19,383
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Boops boops,15,202
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Serranus cabrilla,1,33
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Lepidotrigla cavillone,2,20
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Raja clavata,4,4310
19,30-Apr-13,61,100B,00-Jan-00,00-Jan-00,3143.163,3421.526,3150.894,3426.817,60,Pagellus erythrinus,60,2040
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Upeneus moluccensis,5,57.5
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Leiognathus klunzingeri,2,3.6
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Pagellus erythrinus,12,312.8
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Nemipterus randalli,46,2830
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Sparus aurata,2,152.2
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Saurida undosquamis,74,
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Plotosus lineatus,164,1450
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Pagellus erythrinus,1,18.8
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Upeneus moluccensis,200,6020
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Upeneus moluccensis,92,2110
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Leiognathus klunzingeri,2,3.3
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Mullus barbatus,1,21.3
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Scomber japonicus,49,2068.4
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Spicara smaris,1,19.7
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Scomber japonicus,1,52.7
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Leiognathus klunzingeri,42,118.2
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Boops boops,2,41.6
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Balistes carolinensis,2,182.1
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Bothus podas,3,40.9
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Sphyraena sphyraena,1,106.7
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Scomber scombrus,1,115.4
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Sardinella aurita,4,199.2
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Fistularia commersonii,1,206.8
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Sardina pilchardus,1,10.4
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Upeneus moluccensis,1,2
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Alepes djedaba,1,11.1
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Apogon fasciatus,1,10.7
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Caranx crysos,2,44.1
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,,1,16
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Trachurus mediterraneus,3,90.8
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Decapterus russelli,4,260.8
20,22-Oct-13,62,40A,00-Jan-00,00-Jan-00,3151248,3434022,3142753,3427821,22,Echeneis naucrates,1,224.2
